,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
319,0,0,0,Eragrostis,tatarica,0,0
320,0,0,0,0,0,0,"S. HJ. Source saline à l'ouest du lac Khatounié, 22 juin 1956 (Pb)."
321,0,0,0,Eragrostis,cilianensis,0,0
322,0,0,0,0,0,"L. Saïda (Gaill, P), Beyrouth (Np, Mt), Nahr Beyrouth, Bouchriyé (Mt), Enfé (P), Tripoli (Bl).Mm. Dimane (Bl).",0
323,0,0,0,0,0,"L. Ct. Nahr-el-Kelb (Pb). Met. Ta'naïl (Mt), Ferme A.U.B. (Edgecombe). Sud. Jisr-el-Khardali (Pb). Mi. Qrayé (Np).",0
324,0,0,0,Eragrostis,minor,0,0
325,0,0,0,0,0,L. Mi. Chbaniyé (Eig). Non contrôlé.,0
326,0,0,0,Eragrostis,pilosa,0,0
327,0,0,0,0,0,"L. Ct. Nahr Aouali (Bl), Sin-el-Fil, Dékouané (Mt). ML Qrayé (Np). Mm. 'Aïn Zehalta(P), Hasroun (Bl). Met. Ta'naïl (Mt).",0
328,0,0,0,Dactyloctenium,aegyptium,0,0
329,0,0,0,0,0,"L. Ct. Saïda (Gaill, Bl), Nahr Aouali (Mt), Beyrouth (Th, Mt, Np), Jounié (Th).",0
330,0,0,0,Cynodon,dactylon,0,0
331,0,0,0,0,0,"L. Ct. Saïda (Bl, Gaill), Aouza'i (Mt), Beyrouth (Bl, Vt, Np, Pb), Tripoli (Bl, Vt, Pb).ML Moukhtara, Kesba (P), 'Araya (Mt). Mm. Diman (Bl). Met. Ta'naïl (Mt), Ksara (Mt, var.•hirsutissimus). Herm. Rachaya (Gb, Berton).",0
332,0,0,"ARUNDO L. — Grandes plantes à gros rhizomes, à feuilles planes, larges,à grandes particules lâches, plumeuses. Épillets pluriflores, les fleurs supérieuressouvent réduites, à rachéole glabre se désarticulant au-dessus des glumes et entre lesfleurs. Glumes plus ou moins inégales, membraneuses, 3-5 nerviées, glabres. Lemmemince,trinerviée, aristée au sommet, velue sur le dos et portant à sa base de longspoils soyeux. Caryopse oblong, glabre, libre.",0,0,0,0
333,0,0,0,Arundo,plinii,0,0
334,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Bl), Nahr Beyrouth (Gb, Mt), Nahr-el-Kelb (Mt), Jbail àBatroun (Th).",0
335,0,0,0,Arundo,donax,0,0
336,0,0,0,0,0,"L. Ct. Vers Tyr et Saïda (Mt), Beyrouth (nombreux collecteurs), Nahr-el-Kelb (Mt),Tripoli (Bl).",0
337,0,0,"PHRAGMITES Adans. — Grandes plantes à rhizomes rampants et rameux,à feuilles planes ou plus ou moins convolutées, à ligule courte ciliée, à panicule plusou moins dense, très rameuse. Épillets à très longs poils insérés sur la rachéole, com-primés latéralement, 3-11 flores, à fleur inférieure ou neutre, les suivantes herma-phrodites, les supérieures plus ou moins rudimentaires. Glumes plus ou moins iné-gales, 3-5 nerviées, aiguës, plus courtes que les glumelles. Lemme fertile non carénée,NOUVELLE FLORE 751-3 nerviée, fortement acuminée, pourvue d'un callus obtus couvert de longs poilssoyeux.",0,0,0,0
338,0,0,0,Phragmites,commuais Trin.,0,0
339,0,0,0,0,0,"L. Ct. Nahr Ghadir (Mt, forma pungens), Beyrouth (Mt, les 2 formes, Np), Tripoli (Bl).Mm. Dimane (Bl). Met. Chtaura (Bl, P), Zahlé (JL), Ta'naïl (Vt), Haouch Mandara (Mt).St. Qamou'at Hermel (Pb).",0
340,0,0,0,Boissiera,pumilio,0,0
341,0,0,0,0,0,"L. Ve. Jab. Kneissé (Np), Mchaitiyé-'Aïnata (PU). Met. Zahlé (Mt, glabriflora, Gb). Sy.Baalbeck (Pr, Gb).",0
342,0,0,"HOLCUS L. — Herbes © ou ¾, à feuilles planes, à panicule contractée.Épillets 2-3 flores, à pédicelles se désarticulant sous les glumes, à rachéole courbéeet un peu allongée au-dessus de la première fleur. Glumes subégales, plus longuesque les fleurs. Les fleurs inférieures hermaphrodites, la supérieure .",0,0,0,0
343,0,0,0,0,0,"L. Ct. Bouchriyé, Dékouané (Mt), Nahr Ghadir (Np). Mi. Sous Beit Méri, Broummana(Mt, Gb), Beit Méri (Pr), Dhour Choueir-Mrouj (Sam), Qrayé (Np). Mm. Roueissat (Bl).A.L. Kafer Zabed (Pr).",0
344,0,0,0,Holcus,lanatus,0,0
345,0,0,0,0,0,"L. Mi. Bikfaya (Bl, Gb, Mt, Pb), Beskinta (Np), Mrouj (Mt). Mm. Falougha (Pb), Routede Qamou'a (Pb).",0
346,0,0,0,Corynephorus,articulaţii,0,0
347,0,0,0,0,0,"L. Ctlitt. Doukkan-el-Kassis, entre Saïda et Beyrouth (Bl, Vt), Bir Hassen (Gb, Bl, Mt),sables au S. de Beyrouth (Wall, Mt, Np). Mi. Sous Beit Méri (Vt).",0
348,0,0,0,Corynephorus,deschampsioides,0,0
349,0,0,0,0,0,"L. Mi. Bikfaya (Mt, Pb), Bikfaya à Beskinta, 'Aïn Zehalta (Bnm), Bkassine (Mt), Mayrouba,Faraya (Sam). Mm. Towmat Jezzine, au-dessus de Beskinta (Pb), Hadeth (Sam). Herm. Fraïdissprès de Hasbaya (Mt). A.L. Route de Yanta, partie libanaise du Ouadi-el-Qarn (Pb).",0
350,0,0,0,0,0,"L. Mm. 'Aïn Zehalta (Bnm), Roueissat (Np, Bl), Kfar Selouane (Pr), Cèdres de Hadeth(Bl), Hadeth (Sam), Col de Zahlé (Pb), Jab. Kneissé (Mt), Nord de Falougha (Pb). Ve. 'Aïnata(Pb).",0
351,0,0,0,Gaudinopsis,màcra,0,0
352,0,0,0,0,0,"L. Sji. Baalbeck, 'Aïn Bourdaï (Bnm).",0
353,0,0,0,Trisetariacavanillesii,(Trin.),0,0
354,0,0,0,0,0,0,"S. Dam. 'Adra (Pb). Sy. Qala'at Nejm près de l'Euphrate (Mt). St. Meskène (Sam),15 km. N. de 'Aïn Beida (Sam, Wall)."
355,0,0,0,Trisetaria,linearis,0,0
356,0,0,0,0,0,0,"S. St. Vers Palmyre (Mt, det. MELDERIS), NW. du Jabal Bichri, 45 km. NW. de Deir-ez-Zor(Pb). HJ. Deirik (Pb). (Ces dernières récoltes non réétudiées)."
357,0,0,0,Trisetaria,koelerioides,0,0
358,0,0,0,0,0,"L. Ctlitt. Sables au sud de Beyrouth (Bl, Vt, Mt, Gb), Tripoli (Bl). Mi. Sous Beit Méri,Qrayé (Np). Le tout classé jadis sous linearis.",0
359,0,0,0,Trisetaria,fiavescens,0,0
360,0,0,0,0,0,"L. Mi. 'Antoura (Pb), Harajel (Sam), Chahtoul (Mt). Mm. Towmat Jezzine (Mt), Jab.Barouk (Pb, Mt), Col de Zahlé, Khan Sannine, Cèdres (Pb), Hadeth (Sam). Ve. Au-dessus deJdita (Mt). A.L. Ouadi-el-Qarn, côté Liban (Mt, Pb).",0
361,0,0,"AVENA L. — Herbes à panicules diffuses, rarement contractées. Épillets degrande taille, 2-pluriflores, à rachéole villeuse, se désarticulant (sauf espèces culti-vées) au-dessus de chaque fleur. Fleurs inférieures fertiles, la supérieure ou rudi-mentaire. Glumes persistantes, le plus souvent égales, dépassant la fleur inférieure.",0,0,0,0
362,0,0,0,Avena,sativa,0,0
363,0,0,0,0,0,0,S.
364,0,0,0,Avena,clauda,0,0
365,0,0,0,0,0,0,"S. Dam. Jab. Qasyoun (Pb, non contrôlé). HJ. Tell 'Alo (Dlb), Désert de Khabour (Hkn),N. de Raqqa (Dinsm), 50 km. N. de Deir-ez-Zor (Pb). St. Sialé au S. d'Alep (Mt), SE. du Jab.Abiad (Pb, non contrôlé)."
366,0,0,0,Avena,pilosa,0,0
367,0,0,0,0,0,L. Met. 'Ammiq (Mt).,0
368,0,0,0,Avena,sterilis,0,0
369,0,0,0,0,0,"L. Ct. Saïda (Bl), Khaldé (Gb, Pb), Beyrouth (P, Vt, Np, Mt, Gb), Nahr Damour (Bl),Nahr Beyrouth (Mt), Qalmoun, Tripoli (Bl). Mi. Jamhour, 'Achqout (Mt), Bikfaya (Vt), Mrouj(Wall), Douma (P), Ras-el-Meten, 'Aley (Gb). Mm. Roueissat, Dimane, Qannoubine (Bl).Hem. Hasbaya (Gb). Met. Zahlé (P), Chtaura (Bl, Vt), Ferme A.U.B. (Edgecombe).",0
370,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth et environs (Mt, Np), Nahr-el-Kelb (Mt, Pb), Jounié (Pb), Tripoliet environs (Bl). Mi. 'Abey (P), 'Aley (Gb), Deir-el-Qamar (JL), Bzoummar (Bl), 'Antoura (Pb),Terbol (Bl). Mm. Roueissat (Bl), Dahr-el-Baïdar (JL). Met. Zahlé (Bl). Sud. Şarada (P),.Tayyibé (Wall).",0
371,0,0,0,0,0,0,"S. Mi. Sahyoun (Pb). Mm. Slenfé (JL, Mt), Jaoubat Bourghal (Pb)."
372,0,0,0,Avena,convoluta,0,0
373,0,0,0,0,0,"L. Mi. Au-dessus de 'Aïnab (Mt, Edgecombe).",0
374,0,0,0,Arrenatherum,elatius,0,0
375,0,0,0,0,0,"L. Mm. Cèdres de Ma'asser (Pb), Hadeth-al-Joubbé (Sam), Cèdres de Hadeth (Mt), au-dessus de Bcharré (Bnm), Cèdres de Bcharré (Bl, Sam, Mt, Pb).NOUVELLE FLORE 85",0
376,0,0,0,Arrhenatherum,palaestinum,0,0
377,0,0,0,0,0,"L. Mi. Feitroun (Gb), entre Ma'asser ech-Chouf et les Cèdres (Mt), Ehmej (Pb), Roueissat(Bl). Mm. Ehden, Hasroun (Bl), Towmat Jezzine (Mt, Pb), Sud de Khan Sannine, Col deZahlé, Est de Barouk (Pb). Ve. Mchaitiyé-'Aïnata (Sam). Met. Chtaura (P). Herm. Route deYanta (Pb).",0
378,0,0,0,Arrhenatherum,kotschyi,0,0
379,0,0,0,0,0,"L. Mm. Est de Barouk (Pb), 'Aïn Saoua'ir (Pb), Cèdres (Bnm). Me. Col des Cèdres (Pb).Ve. Entre Karacol Metiouhane et Niha (Mt). Sy. Baalbeck (Bnm, Sam, Mt). Herm. Route deYanta (Pb).",0
380,0,0,"LYCOCHLOA Sam. — Plante vivace à panicule unilatérale, à épillets briè-vement pédoncules, nutants, biflores. Glumes 2, beaucoup plus courtes que leslemmes. Lemme arrondie sur le dos 1 L-nerviée, aristée.",0,0,0,0
381,0,0,0,0,0,"L. Ct. Nahr-el-Kelb (Sam, Mt). Locus classicus, d'origine très probablement adventice, prèsde la rivière. Station détruite vers 1950. Mi. Entre Bhamdoun et Qrayé (Np), Chir-el-Beidan(Gb), au-dessus d'Aramoun (Th, Gb, Mt), Ghiné (Gb).",0
382,0,0,"GAUDINIA P.B. — Herbes à feuilles planes. Épillets solitaires, sessilès dansle rachis excavé, alternant d'un côté et de l'autre et formant un épi distique, com-primés latéralement, à fleurs toutes fertiles (4-11), ou la plus élevée rudimentaire.Glumes inégales et plus courtes que les fleurs.",0,0,0,0
383,0,0,0,Gaudinia,fragilis,0,0
384,0,0,0,0,0,"L. Ct. Beyrouth (Vt, Np, Mt), Tripoli (Bl). Mi. Sous Beit Méri (Mt), Beyrouth à Broum-mana, Terbol (Bl).",0
385,0,0,"KOELERIA Pers. — Herbes à feuilles ordinairement planes, à panicule leplus souvent spiciforme. Épillets comprimés latéralement, 2-7 flores, à fleurs supé-rieures souvent rudimentaires. Rachéole prolongée au-delà de la dernière fleur, sedésarticulant entre les fleurs. Glumes 1 -3 nerviées, carénées, scarieuses sur les bords,,égalant les fleurs ou plus courtes. Lemmes membraneuses 1-3 nerviées, ordinaire-ment largement scarieuses, aiguës, entières ou bidentées, à arête terminale ou sub-terminale. Paléa bicarénée, bidentée ou bifide.",0,0,0,0
386,0,0,0,Koeleria,nitidula,0,0
387,0,0,0,0,0,0,"S. Mm. Sommet de la chaîne alaouite, au-dessus de Slenfé (Pb)."
388,0,0,0,Koeleria,phleoides,0,0
389,0,0,0,0,0,"L. Ct. Échelles de Tyr (Th), Tyr (Wall), Saïda (Bl), Beyrouth (Bl, P, Vt, Mt, Np, Pb),Dbayé (Mt), Tripoli (Bl). Mi. 'Asfouriyé (Sam), Bzoummar (Bl), Qprnayel-Salima (Pb). Mm.Roueissat, Qannoubine (Bl). Met. Chtaura (Sam).",0
390,0,0,0,0,0,0,"S. Alep (Hkn), Qaryatein, Palmyre (Mt)."
391,0,0,0,0,0,"L. Ct. Beyrouth sur le bord de la mer (Bn, Gb, Mt), Batroun (Mt), Nahr-el-Kelb (Pb).",0
392,0,0,0,0,0,L.,0
393,0,0,0,0,0,L.,0
394,0,0,0,0,0,"L. Ct. Saïda (Gaill, Bl), Sa'adiyat (Pb), Beyrouth (Gaill, Np, Bl, P), Tripoli (Bl, P). Mi. BeitMéri (Vt), Broummana (Bnm), J. Terbol (Pb), Ehmej (Pb).",0
395,0,0,0,0,0,L.,0
396,0,0,0,0,0,"L. Ct. Tyr (Mt). Broummana (Bnm, Mt).",0
397,0,0,0,Antinoria,insulari,0,0
398,0,0,0,0,0,0,S. Sud. Vers Qneitra (Pb).
399,0,0,0,Aira,elegans,0,0
400,0,0,0,0,0,"L. Ct. Beyrouth (Vt, Np). Mi. Blaibel, sous Beit Méri, Beit Méri, 'Araya (Mt), Bikfaya(Bl, Vt), Ras Maska près Tripoli (Bl). Mm. Hadeth (Mt), Bân (Bl), Jab. Kneissé (Pb). Met.ou Mm. Hasbaya-Jezzine (P). Herm. Hasbaya (Pb). 'Akkar. Menges (Mt).SW. de Homs (Pb). J.D. Qrayé-Kafer (P).",0
401,0,0,"SCHISMUS P.B. — Herbes naines, à feuilles convolutées, très étroites, àpanicule courte, assez dense. Épillets comprimés latéralement, 5-10 flores. Glumessubégales, dépassant les fleurs adjacentes. Lemmes petites, arrondies sur le dos, plusou moins bilobées ou bifides, 5-9 nerviées.",0,0,0,0
402,0,0,0,0,0,"L. Ctlitt. Sables au S. de Beyrouth (Np), Bir Hassen, Borj Brajné (Mt). Sy. Baalbeck (Bl).St. Hermel (P), Sources de l'Oronte (Mt), Nord de Qa'a (Pb).",0
403,0,0,"SESLERIA Scop. — Herbes vivaces à feuilles planes ou condupliquées, àpanicule dense, spiciforme ou capitée, à rameaux ordinairement distiques. Épilletscomprimés latéralement, ordinairement biflores. Glumes subégales 1 -nerviées, caré-nées, ordinairement plus longues que les fleurs. Lemme plurinerviée, 3-5 dentée, àdents mucronées ou aristulées. Étamines 3. Style court. Stigmates filiformes, émer-geant au sommet.",0,0,0,0
404,0,0,0,0,0,L.,0
405,0,0,0,0,0,"L. Mtn.-Me. Bchennata, Ehden, Naba'l-Hadid, Makmel (selon Deyl). Jabal Qala'at Badraau-dessus de Mayrouba (Mt), Sir-ed-Dennié (Gb, Mt), Jab. Sannine (Gb, Np Pr, Mt), Jab. Kneissé(P, Np, Mt, Pb), Qala'at Arrouba (Gb), Jab. Qamou'a, Sud de Laqlouq (Pb),JourdHasroun (Bl).",0
406,0,0,"AMMOCHLOA Boiss. — Herbes annuelles, naines, à feuilles planes, à pani-cules spiciformes plus ou moins involucrées à la base par les glumes des épilletsinférieurs, et parfois une gaine dilatée. Épillets comprimés latéralement, pluriflores,à fleurs fertiles, la supérieure souvent rudimentaire, non articulées. Glumes mutiquesou mucronulées, ovales-arrondies, à carène membraneuse-ailée, papyracées au mi-lieu, largement membraneuses sur les bords, subégales, bien plus courtes que lesfleurs. Lemme papyracée, à bords membraneux, mucronée ou aristulée vers lesommet.",0,0,0,0
407,0,0,0,0,0,"L. Ctlitt. Sables au sud de Tyr (Mt), et près d'Aouza'i (Mt, Pb).",0
408,0,0,"EGHINARIA Desf. — Herbe peu élevée, à feuilles planes, à ligules trèscourtes. Panicule capituliforme, subglobuleuse. Épillets 2-4 flores, la sup. rudimen-taire. Glumes membraneuses, bien plus courtes que les fleurs, obovales, carénées, àcourtes arêtes, lemmes coriaces, à subules piquantes.",0,0,0,0
409,0,0,0,0,0,"L. Sud. Entre le Litani et Nabatiyé (Mt). Mi. Bhamdoun (Np, Gb), Dahr-el-Baïdar (Sam),Sofar (Bl). Met. Zahlé (Vt), Beqa'a (Pb). Sy. Baalbeck (P). Hem. Rachaya (P), NE. d'Has-baya (Pb).",0
410,0,0,0,Melica,uniflora,0,0
411,0,0,0,0,0,0,S. NLatt. Forêt de Froulok (Pb).
412,0,0,0,Melica,angustifolia,0,0
413,0,0,0,0,0,"L. Ct. Nahr Damour (P, Mt), Beyrouth (Pr, Bl, Vt), Nahr Beyrouth (Np, Mt), Nahr-el-Kelb(Wall), Antélias (Mt, Nahr Ibrahim (Np), Ras Chekka-Hamate (Sam), Tripoli (Bl). Mi. Skan-derouné (Bl), Moukhtara (Bail), Jamhour (Wall), 'Aley (Sam, Wall), Ghosta (Pb), Bzoummar (Bl),Qrayé (Np), Ghazir (Gaill.), Rayfoun (Sam), Bikfaya (Bl, Vt), Mrouj (Mt), Douma (P). Mm. Bân(Bl, Sam), Bcharré, Ehden (Bl).",0
414,0,0,0,Melica,cupani,0,0
415,0,0,0,Melica,inaequiglumis,0,0
416,0,0,0,0,0,L. Mm. Jab. Barouk (Bail). Met. Zahlé (P).,0
417,0,0,0,0,0,0,S.
418,0,0,0,0,0,L.,0
419,0,0,0,0,0,L.,0
420,0,0,0,0,0,"L. Mi. Jezzine (Mt), passe de Togra (Gaill), 'Aïn Zehalta (Pb), Bhamdoun, Douma (P),Tartij (Pb). Mm. Hasroun, Afqa (Bl), Bcharré, Sannine (Vt). Ve. Qa'-er-Rine (Mt). Met.'Ammiq (Mt). A.L. Ouadi-el-Harir (Bl, Pr, Vt). Herm. Route de Yanta (Pb).","S. A.L. Jabal Gharbi, au-dessus de Bloudane (Ky).Sous M. inaequiglumis : A.L. Ouadi-el-Qarn (Pb), Qaldoun (P), Houreiré (Pb). K.D. Kutchuk Darmik (Pb).J.D. Tell Ahmar, Soueida (Mt), Kafer, Tell Qpuleib (Pb)."
421,0,0,0,Melica,pannosa,0,0
422,0,0,0,0,0,L. Mm. Beqa 'Kafra (Sam).,0
423,0,0,0,Melica,ciliata,0,0
424,0,0,0,0,0,"L. Mm. Passe de Togra (Gaill), au-dessus de Ma'asser-ech-Chouf (Pb), Sofar (P), Jab. Ba-rouk, Baïdar, 'Aïn Saoua'ir (Pb), Jab. Kneissé, Khan Sannine (Mt), Bân, Cèdres (Bl, Pb). Me. Jab.Sannine (Pr, P, Pb), Diman-Yammouné, 'Aïn-el-Qarn (Bl). Met. Chtaura (Pb).94 NOUVELLE FLORE",0
425,0,0,"MOLINIA Schrank. — Herbes plus ou moins cespiteuses, à feuilles planes,à panicules lâches. Épillets à 2-4 fleurs fertiles, distantes, le plus souvent avec unefleur terminale stérile. Glumes un peu inégales, plus courtes que la lemme inférieure.",0,0,0,0
426,0,0,0,Molinia,caemlea,0,0
427,0,0,0,0,0,"L. Mm. Entre le Sannine et le Kneissé (Ehrenb., Mt), 'Aïn Geddaié (Pr), 'Aïn Saoua'ir (P),Col de Zahlé (Mt), Cèdres, 1898 (P).",0
428,0,0,"GATABROSA P.B. — Herbes vivaces aquatiques, à feuilles planes, à pani-cule lâche. Épillets 1-7 flores, ordinairement biflores. Fleurs un peu distantes, arti-culées avec la rachéole. Glumes inégales, non carénées, arrondies ou tronquées etirrégulièrement dentées au sommet. Lemme large, à 3 nervures saillantes, à sommetarrondi-subtronqué, scarieux. Paléa subégale, large, scarieuse au sommet, bicarénée.Étamines 3. Ovaire glabre, à 2 styles apicaux brièvement nus et stigmates plumeux,émergeant latéralement.",0,0,0,0
429,0,0,0,0,0,"L. Ct. Beyrouth (Mt), Tripoli-Marine, Beddaoui (Bl). 'Akkar. Bouqeia (Bl). Mm. Has-roun, Ehden à Sir (Bl). Met. Chtaura (Sam), Qabbélias (P), Haouch Ma'allaqah (Mt).Var. chionophila: Mm. Vers Qala'at 'Arrouba (Mt), Sommet du Dahr-el-Khodib (P), QprnetSaouda, vers 3000 (Mt).NOUVELLE FLORE 95",0
430,0,0,"GOLPODIUM Trin. — Genre voisin de Catabrosa, mais généralement épil-lets à une seule fleur fertile.",0,0,0,0
431,0,0,0,0,0,0,"S. St. Jabal Bilas (Collection PABOT, récoltée par un de ses amis). Det. MELDERIS."
432,0,0,0,Sphenopus,divaricatus,0,0
433,0,0,0,0,0,0,"S. Sy. Alep (Mt), Tell Bouada (Bl), Khanasser (P), Khan Chair (Wall), Tell Abou Maqbara(Sam). H.J. 17 km. S. de Hassetché (Disnm.), Khatouniyé (Mt). Dam. 'Adra,Nachabiyé,Chabaa(Pb), Marj-el-Akhdar (P). St. Qaryatein, Palmyre (Mt), Nasriyé, El-Qpum, Soukhné (Pb)."
434,0,0,0,Cutandia,philistaea,0,0
435,0,0,0,0,0,"L. Ctlitt. Tyr (Mt), Saïda (Gaill), Sud de Beyrouth (Sam, Mt), Tripoli, baie de 'Akkar (Bl).",0
436,0,0,0,Cutandia,maritima,0,0
437,0,0,0,0,0,"L. Ctlitt. Saïda (Gaill, d'après Boiss.), Khaldé (Pb), Aouza'i (Sam, Mt, Pb), Beyrouth (Bl,P, Wall, Np).",0
438,0,0,0,Cutandia,memphitica,0,0
439,0,0,0,0,0,"L. Ctlitt. Tyr (Np, Mt), Saïda (Gaill).",0
440,0,0,0,Cutandia,dichotoma,0,0
441,0,0,0,0,0,0,"S. St. Qaryatein (Mt), Palmyre (Mt, Pb), Tell Daba', Est de Palmyre, Jab. Bichri (Pb)."
442,0,0,0,Cynosurus,echinatus,0,0
443,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Ehrenb, Bl, P, Vt, Np, Mt, Pb), Nahr-el-Kelb (Pr, Sam), NahrBeyrouth (Mt), 'Amchit (JL), Tripoli (Bl). Mi. Ba'abda (Pb), Mkallès (Mt), Broummana (Bnm),Bikfaya (Pb), Mayrouba (Sam), Feitroun (Gb), Rayfoun (Sam), 'Antoura (Pb). Mm. Ehmej(Pb), Khan Sannine (Vt), Ehden (Bl). Met. Zahlé (P). St. Qa'a (Pb).",0
444,0,0,0,Cynosurus,coloratus,0,0
445,0,0,0,0,0,L. Mi. Bchéla (Mt). Mm. 'Aïn Zehalta (Pb). Met. Zahlé (Mt).,0
446,0,0,0,Cynosurus,effusus,0,0
447,0,0,0,0,0,"L. Ct. Tripoli (Bl). Mi. Harissa (Gb), Hammana (Np). Mm. Hasroun, Hadchit (Bl),Dahr-el-Baïdar (Pb), Neba'a-1-Hadid (Pr). Herm. Deir-el-'Achaïr (Pb).",0
448,0,0,"LMARGKIA Moench. — Herbe à feuilles planes, à panicule unilatéraleassez dense. Épillets dimorphes, en fascicules, les inférieurs stériles, le supérieur fer-tile, à une fleur hermaphrodite pédicellée, et une rachéole prolongée souvent en une2e fleur, stérile, rudimentaire, aristée. Épillets stériles linéaires, à 2 glumes semblablesà celles des épillets fertiles, suivies de nombreuses glumelles stériles distiques, im-briquées, mutiques.",0,0,0,0
449,0,0,"DACTYLIS L. — Herbes vivaces à feuilles planes ou parfois quelque peuenroulées. Panicule formée de fascicules d'épillets, plus ou moins longuement pé-doncules.",0,0,0,0
450,0,0,0,Dactylis,glomerata,0,0
451,0,0,0,0,0,"L. Ct. 3 km. N. de Tyr (Wall), Ras Beyrouth (Pb). Mi. Jamhour (Sam), Ghazir (Busujan,dans R.S. VI), Feitroun (Gb). Mm. Cèdres de Barouk, col de Zahlé (Mt).",0
452,0,0,"AELUROPUS Trin. — Herbes vivaces à rhizome rampant, très rameuses, àligule réduite à des poils. Panicule dense, capitée ou spiciforme, unilatérale. Épillets4-11 flores, comprimés latéralement, appliqués par un côté sur le rachis. Glumesinégales, plus petites que les fleurs, 1-5 nerviées. Lemme 9-11 nerviée, brièvementaristée.",0,0,0,0
453,0,0,0,Aeluropus,littoral!s,0,0
454,0,0,0,0,0,"L. Ctlitt. Nahr-el-Kelb, 1934 (Mt).",0
455,0,0,0,0,0,0,S. Sy. Lac Jabboul (Pb). H.J. Est du Khabour (Pb). Dam. 'Adra (Pb).
456,0,0,"SCLEROCHLOA P.B. — Inflorescence en grappes spiciformes denses, for-mées d'épillets subsessiles, imbriqués en deux rangs sur une face du rachis large etépais. Épillets 3-flores, la supérieure stérile. Rachéole non articulée, large, épaisse.Glumes larges, obtuses, à marges scarieuses. Lemme indurée, obtuse, à 5 nervures,à marges scarieuses. Paléa fortement bicarénée.",0,0,0,0
457,0,0,0,Sclerochloa,dura,0,0
458,0,0,0,0,0,"L. Mi. Broummana (Mt), Bikfaya (Vt). Mm. Sofar (Pr). Met. Ta'naïl (Mt). St. Qa'a(Pb).",0
459,0,0,"POA L. — Herbes annuelles ou vivaces. Panicules diffuses ou quelque peucontractées. Épillets 2-pluriflores. Rachéole articulée entre les fleurs et au-dessous.Fleur supérieure rudimentaire. Glumes un peu inégales, l'inférieure généralementuninerviée, la supérieure 3-nerviée. Lemmes généralement scarieuses au sommet,à nervures parfois pubescentes.",0,0,0,0
460,0,0,0,Poa,chaixii,0,0
461,0,0,0,0,0,0,"S. NLatt. Boisements du Bassit, vers 'Aïn Haramiyé, (Pb, Mt)."
462,0,0,0,Poa,diversifolia,0,0
463,0,0,0,0,0,"L. Mi. Mrouj, Rayfoun (Sam). Mm et Me. Bcharré (Brun), Cèdres (Bl, P, Sam, Pb), entreDiman et Yammouné (Bl), Hadeth (Sam), Cèdres de Hadeth (Mt), Dahr-el-Khodib, entre Dahr-el-Khodib et Rikbat el-Jamal (Bl), Forêt d'Ehden (Mt), Jabal Sannine (P, Mt), J. Kneissé (Mt,Pb, Np), Jab. Barouk (Bail). Herm. Hermon (Pb).",0
464,0,0,0,Poa,annua,0,0
465,0,0,0,0,0,"L. Ct. Saïda (Sam), Bir Hassen, Chiyah (Mt), Beyrouth (Vt, Np, Mt), Nahr el-Kelb (Sam,Pb), Tripoli (Bl). Mi. Bikfaya (Mt). Mm. Tannourine (P), Faraya (Sam). Met- Chtaura (Sam).Sy. Baalbeck (P).",0
466,0,0,0,Poa,infirma,0,0
467,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Bl, Delessert, P, Mt, Pb, Edgecombe), Tripoli (Bl). Mi. Jam-hour (Mt), 'Aramoun (Bl). Mm. Tannourine (Bl), Faraya, Mdeireje (Sam).",0
468,0,0,0,Poa,hackeli,0,0
469,0,0,0,0,0,"L. Mi. Bchetfine, vers Deir-el-Qamar (P).",0
470,0,0,0,Poa,pratensis,0,0
471,0,0,0,0,0,"L. Mi. Bhamdoun (Bnm), Roueissat (Bl), Dahr el-Baïdar (Pb), Col de Zahlé (Mt, Pb),Jab. Kneissé, Jab. Sannine, 'Aïn Saoua'ir, Forêt d'Ehden (Mt).",0
472,0,0,0,Poa,silvicola,0,0
473,0,0,0,0,0,"L. Mm. Khan Sannine, Jab. Sannine (Pr, Mt, Pb). Vers Faraya (Mt), Jabal Barouk (Mt).",0
474,0,0,0,Poa,trivialis,0,0
475,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Np, Mt), Tripoli, plaine de 'Akkar (Bl). 'Akkar. Bouqeia (Bl).Mm. Khan Sannine (Pb). Herm. Hermon (Pb). Met. Beqa'a (Bl).",0
476,0,0,0,Poa,compressa,0,0
477,0,0,0,0,0,"L. Ct. Beyrouth, adventice (Mt), Tripoli (P). Mm. Mayrouba (Sam), Bân, Ehden, Bazoun,Dimane (Bl), Marj Hin (Mt), Khan Sannine (Mt, Pb), J. Kneissé (Pb).",0
478,0,0,0,Poa,bulbosa,0,0
479,0,0,0,0,0,"L. Ct. Beyrouth et environs, peu abondamment (Bl, P, Vt, Mt, Np), Tripoli (Bl). Mi, Mm,Met, Sy. Partout. Me. Herm. Sannin, Hermon, Makmel, Qprnet Saouda (Pb). A.L. Passim.",0
480,0,0,0,Poa,sinaica,0,0
